Date,KNX,HTZ,HTLD,JBHT,WERN,ODFL,TFII
2022-09-02 00:00:00-04:00,49.08656692504883,17.889999389648438,14.522568702697754,165.27272033691406,38.127559661865234,134.53221130371094,100.29242706298828
2022-09-06 00:00:00-04:00,47.817928314208984,18.030000686645508,14.029942512512207,163.77413940429688,37.54811477661133,134.56686401367188,97.2635726928711
2022-09-07 00:00:00-04:00,48.676700592041016,18.219999313354492,14.325517654418945,166.8986053466797,38.388309478759766,130.59912109375,97.80720520019531
2022-09-08 00:00:00-04:00,48.549835205078125,18.90999984741211,14.069354057312012,166.35989379882812,37.83784103393555,128.52127075195312,99.66141510009766
2022-09-09 00:00:00-04:00,49.67210388183594,19.149999618530273,14.532422065734863,170.48338317871094,38.79392623901367,132.9788055419922,101.53504180908203
2022-09-12 00:00:00-04:00,49.69160842895508,19.979999542236328,14.926520347595215,170.97311401367188,39.19953536987305,136.54580688476562,103.0300521850586
2022-09-13 00:00:00-04:00,48.54007339477539,19.049999237060547,14.424041748046875,167.4862518310547,38.233795166015625,128.92694091796875,99.83615112304688
2022-09-14 00:00:00-04:00,48.715728759765625,19.0,14.46345329284668,168.84771728515625,38.581459045410156,128.4965057373047,98.63236999511719
2022-09-15 00:00:00-04:00,47.427574157714844,19.450000762939453,14.30581283569336,170.45401000976562,38.069610595703125,126.82926177978516,97.04998016357422
2022-09-16 00:00:00-04:00,46.861572265625,18.549999237060547,13.911712646484375,163.0493621826172,37.32600021362305,125.67656707763672,92.13777923583984
2022-09-19 00:00:00-04:00,48.18876647949219,18.489999771118164,14.355074882507324,166.1248321533203,37.89578628540039,127.7791748046875,95.77825164794922
2022-09-20 00:00:00-04:00,47.01770782470703,18.100000381469727,13.911712646484375,163.71539306640625,37.15216064453125,125.45393371582031,93.77842712402344
2022-09-21 00:00:00-04:00,47.1836051940918,17.950000762939453,14.118616104125977,161.82505798339844,37.21976089477539,124.474365234375,92.69114685058594
2022-09-22 00:00:00-04:00,46.57855987548828,16.40999984741211,14.010237693786621,160.27752685546875,36.95901107788086,120.90240478515625,91.04078674316406
2022-09-23 00:00:00-04:00,46.75422286987305,16.510000228881836,14.000386238098145,157.84844970703125,36.94934844970703,122.70816802978516,88.34198760986328
2022-09-26 00:00:00-04:00,47.564205169677734,15.819999694824219,13.960921287536621,158.60264587402344,37.17147445678711,122.63396453857422,89.07979583740234
2022-09-27 00:00:00-04:00,48.00334548950195,16.520000457763672,14.029983520507812,159.48414611816406,37.28736114501953,123.5591049194336,90.27386474609375
2022-09-28 00:00:00-04:00,48.69622039794922,17.639999389648438,14.404909133911133,163.40196228027344,38.127559661865234,126.74022674560547,93.0389404296875
2022-09-29 00:00:00-04:00,48.579105377197266,16.209999084472656,14.404909133911133,161.88380432128906,37.50947952270508,125.75076293945312,91.79270935058594
2022-09-30 00:00:00-04:00,47.74961853027344,16.280000686645508,14.118782997131348,153.20587158203125,36.433902740478516,123.07427978515625,88.09297180175781
2022-10-03 00:00:00-04:00,48.69622039794922,16.950000762939453,14.345708847045898,158.70057678222656,37.55792999267578,129.5552215576172,93.12655639648438
2022-10-04 00:00:00-04:00,49.545230865478516,17.56999969482422,14.72063159942627,164.57730102539062,38.26530075073242,135.14077758789062,96.93341064453125
